date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:12:56	1562799/1562799	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:42:56%20GMT	https://www.facebook.com/privacy/policy/?section_id=1-WhatInformationDoWe	facebook_clone/www.facebook.com/privacy/policy/indexf79f.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:12:57	1562775/1562775	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:42:58%20GMT	https://www.facebook.com/privacy/policy/?section_id=3-HowIsYourInformation	facebook_clone/www.facebook.com/privacy/policy/index1244.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:12:57	1562763/1562763	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:42:58%20GMT	https://www.facebook.com/privacy/policy/?section_id=4-HowDoWeShare	facebook_clone/www.facebook.com/privacy/policy/index17cc.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:12:58	1223068/1223068	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:42:59%20GMT	https://www.facebook.com/help/1257205004624246	facebook_clone/www.facebook.com/help/1257205004624246.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:12:59	1562763/1562763	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:00%20GMT	https://www.facebook.com/privacy/policy/?section_id=6-HowCanYouManage	facebook_clone/www.facebook.com/privacy/policy/index4859.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:12:59	1562735/1562735	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:00%20GMT	https://www.facebook.com/privacy/policy/?section_id=8-HowLongDoWe	facebook_clone/www.facebook.com/privacy/policy/indexc0c0.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:00	1562760/1562760	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:00%20GMT	https://www.facebook.com/privacy/policy/?section_id=5-HowDoTheMeta	facebook_clone/www.facebook.com/privacy/policy/indexcc2d.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:00	1192621/1192621	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:01%20GMT	https://www.facebook.com/help/111814505650678	facebook_clone/www.facebook.com/help/111814505650678.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:01	1562761/1562761	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:02%20GMT	https://www.facebook.com/privacy/policy/?section_id=9-HowDoWeTransfer	facebook_clone/www.facebook.com/privacy/policy/indexfd1f.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:01	1562852/1562852	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:02%20GMT	https://www.facebook.com/privacy/policy/?section_id=10-HowDoWeRespond	facebook_clone/www.facebook.com/privacy/policy/index108e.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:02	1186544/1186544	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:03%20GMT	https://www.facebook.com/help/195227921252400	facebook_clone/www.facebook.com/help/195227921252400.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:02	1562761/1562761	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:04%20GMT	https://www.facebook.com/privacy/policy/?section_id=11-HowWillYouKnow	facebook_clone/www.facebook.com/privacy/policy/index8905.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:03	1562720/1562720	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:04%20GMT	https://www.facebook.com/privacy/policy/?section_id=19-WhyAndHowWe	facebook_clone/www.facebook.com/privacy/policy/indexd307.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:03	1562746/1562746	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:04%20GMT	https://www.facebook.com/privacy/policy/?section_id=13-HowToContactMeta	facebook_clone/www.facebook.com/privacy/policy/index92bc.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:03	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2011%20Jul%202025%2009:43:05%20GMT	https://www.facebook.com/help/contact/1638046109617856	facebook_clone/www.facebook.com/help/contact/1638046109617856	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:04	313277/313277	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:06%20GMT	https://www.facebook.com/privacy/dialog/navigation/	facebook_clone/www.facebook.com/privacy/dialog/navigation/index.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:05	1107465/1107465	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:06%20GMT	https://www.facebook.com/privacy/policy/?show_versions=1	facebook_clone/www.facebook.com/privacy/policy/index5abe.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:05	1092238/1092238	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:06%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=0.ex.0-WhatProductsDoesThis	facebook_clone/www.facebook.com/privacy/policy/indexf79f-2.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:05	1556714/1556714	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:06%20GMT	https://www.facebook.com/privacy/policy/version/8810742435690564/	facebook_clone/www.facebook.com/privacy/policy/version/8810742435690564/index.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:05	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2011%20Jul%202025%2009:43:07%20GMT	https://www.facebook.com/help/contact/507739850846588	facebook_clone/www.facebook.com/help/contact/507739850846588	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:06	313265/313265	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:08%20GMT	https://www.facebook.com/privacy/center/	facebook_clone/www.facebook.com/privacy/center/index.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:06	1100307/1100307	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:08%20GMT	https://www.facebook.com/privacy/policy/?link_dialog=PLATFORM_SETTINGS	facebook_clone/www.facebook.com/privacy/policy/index3d40.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:07	1107376/1107376	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:08%20GMT	https://www.facebook.com/privacy/policy/?subpage=1.subpage.1-YourActivityAndInformation	facebook_clone/www.facebook.com/privacy/policy/index03a5.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:08	1105282/1105282	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:08%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=1.ex.41-InformationWeCollectIf	facebook_clone/www.facebook.com/privacy/policy/indexd2c6.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:08	1225296/1225296	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:09%20GMT	https://www.facebook.com/help/238318146535333	facebook_clone/www.facebook.com/help/238318146535333.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:09	1103724/1103724	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:10%20GMT	https://www.facebook.com/privacy/policy/?subpage=1.subpage.3-AppBrowserAndDevice	facebook_clone/www.facebook.com/privacy/policy/indexf4fa.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:10	1102732/1102732	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:10%20GMT	https://www.facebook.com/privacy/policy/?subpage=1.subpage.2-FriendsFollowersAndOther	facebook_clone/www.facebook.com/privacy/policy/index3961.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:10	1265915/1265915	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:11%20GMT	https://www.facebook.com/help/166738576721085?ref=dp	facebook_clone/www.facebook.com/help/166738576721085d7cb.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:11	1111151/1111151	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:12%20GMT	https://www.facebook.com/privacy/policy/?subpage=1.subpage.4-InformationFromPartnersVendors	facebook_clone/www.facebook.com/privacy/policy/indexab33.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:12	1091340/1091340	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:12%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=1.ex.43-WhatHappensIfYou	facebook_clone/www.facebook.com/privacy/policy/indexafa9.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:12	1192753/1192753	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:13%20GMT	https://www.facebook.com/help/119468292028768	facebook_clone/www.facebook.com/help/119468292028768.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:12	313268/313268	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:14%20GMT	https://www.facebook.com/privacy/guide/collection/	facebook_clone/www.facebook.com/privacy/guide/collection/index.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:14	1107730/1107730	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:14%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=2.ex.5-UsingInformationAcrossOur	facebook_clone/www.facebook.com/privacy/policy/index9a2e.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:14	725481/725481	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:15%20GMT	https://www.facebook.com/privacy/genai	facebook_clone/www.facebook.com/privacy/genai.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:15	1091988/1091988	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:16%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=2.ex.1-WhyWeUseInformation	facebook_clone/www.facebook.com/privacy/policy/indexa6a7.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:18	1098934/1098934	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:16%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=2.ex.2-ManualReviewExamplesOf	facebook_clone/www.facebook.com/privacy/policy/index8a89.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:34	1102501/1102501	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:18%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=2.ex.4-HowWePersonalizeYour	facebook_clone/www.facebook.com/privacy/policy/index59be.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:34	1102193/1102193	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:18%20GMT	https://www.facebook.com/privacy/policy/?subpage=2.subpage.2-HowWeShowAds	facebook_clone/www.facebook.com/privacy/policy/index7a50.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:34	1092438/1092438	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:20%20GMT	https://www.facebook.com/privacy/policy/?subpage=2.subpage.4-HowWeUseInformation	facebook_clone/www.facebook.com/privacy/policy/index798d.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:34	1264161/1264161	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:17%20GMT	https://www.facebook.com/help/379220725465972	facebook_clone/www.facebook.com/help/379220725465972.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:34	56871/56871	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2009:43:36%20GMT	https://www.facebook.com/privacy/center/theaustralian.com.au	facebook_clone/www.facebook.com/privacy/center/theaustralian.com.49.delayed	(from https://www.facebook.com/privacy/center/?entry_point=facebook_page_footer)
15:13:35	1104742/1104742	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:37%20GMT	https://www.facebook.com/privacy/policy/?subpage=2.subpage.6-HowWeUseLocation	facebook_clone/www.facebook.com/privacy/policy/indexec9f.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:36	1103490/1103490	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:37%20GMT	https://www.facebook.com/privacy/policy/?subpage=2.subpage.8-PromotingSafetySecurityAnd	facebook_clone/www.facebook.com/privacy/policy/index3c62.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:36	56676/56676	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2009:43:38%20GMT	https://www.facebook.com/privacy/center/news.com.au	facebook_clone/www.facebook.com/privacy/center/news.com.au	(from https://www.facebook.com/privacy/center/?entry_point=facebook_page_footer)
15:13:36	1100533/1100533	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:37%20GMT	https://www.facebook.com/privacy/policy/?subpage=2.subpage.10-ProvidingMeasurementAnalyticsAnd	facebook_clone/www.facebook.com/privacy/policy/index1d98.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:37	1097204/1097204	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:37%20GMT	https://www.facebook.com/privacy/policy/?subpage=2.subpage.12-CommunicatingWithYouWe	facebook_clone/www.facebook.com/privacy/policy/indexa019.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:38	1105544/1105544	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:39%20GMT	https://www.facebook.com/privacy/policy/?subpage=3.subpage.1-PeopleAndAccountsYou	facebook_clone/www.facebook.com/privacy/policy/indexbf5d.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:38	1102182/1102182	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:39%20GMT	https://www.facebook.com/privacy/policy/?subpage=3.subpage.2-ContentOthersShareOr	facebook_clone/www.facebook.com/privacy/policy/index6655.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:38	57052/57052	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2009:43:40%20GMT	https://www.facebook.com/privacy/center/kollosche.com.au	facebook_clone/www.facebook.com/privacy/center/kollosche.com.au	(from https://www.facebook.com/privacy/center/?entry_point=facebook_page_footer)
15:13:39	1095792/1095792	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:39%20GMT	https://www.facebook.com/privacy/policy/?subpage=2.subpage.14-ResearchingAndInnovatingFor	facebook_clone/www.facebook.com/privacy/policy/indexfb05.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:39	1106270/1106270	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:41%20GMT	https://www.facebook.com/privacy/policy/?subpage=3.subpage.4-WhenYouUseAn	facebook_clone/www.facebook.com/privacy/policy/indexa0cb.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:40	56933/56933	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2009:43:42%20GMT	https://www.facebook.com/privacy/center/awstrack.me	facebook_clone/www.facebook.com/privacy/center/awstrack.me	(from https://www.facebook.com/privacy/center/?entry_point=facebook_page_footer)
15:13:40	1107086/1107086	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:41%20GMT	https://www.facebook.com/privacy/policy/?subpage=3.subpage.3-PublicContentWhatContent	facebook_clone/www.facebook.com/privacy/policy/index43d1.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:40	1090740/1090740	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:41%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=Definition-IntegratedPartner	facebook_clone/www.facebook.com/privacy/policy/indexa94e.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:41	313278/313278	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:43%20GMT	https://www.facebook.com/privacy/guide/sharing/	facebook_clone/www.facebook.com/privacy/guide/sharing/index.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:41	1097840/1097840	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:43%20GMT	https://www.facebook.com/privacy/policy/?link_dialog=MANAGE_APPS	facebook_clone/www.facebook.com/privacy/policy/index2d2c.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:41	1091442/1091442	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:43%20GMT	https://www.facebook.com/privacy/policy/?subpage=3.subpage.5-WhenYouInteractWith	facebook_clone/www.facebook.com/privacy/policy/indexd20c.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:42	1094037/1094037	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:43%20GMT	https://www.facebook.com/privacy/policy/?subpage=3.subpage.6-HowIntegratedPartnersHandle	facebook_clone/www.facebook.com/privacy/policy/indexd5d2.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:13:42	56553/56553	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2009:43:44%20GMT	https://www.facebook.com/privacy/center/aM3W7V	facebook_clone/www.facebook.com/privacy/center/aM3W7V	(from https://www.facebook.com/privacy/center/?entry_point=facebook_page_footer)
15:13:43	56556/56556	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2009:43:45%20GMT	https://www.facebook.com/privacy/center/u_0_1_q	facebook_clone/www.facebook.com/privacy/center/u_0_1_q	(from https://www.facebook.com/privacy/center/?entry_point=facebook_page_footer)
15:14:02	1090583/1090583	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:46%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=Definition-ThirdParty	facebook_clone/www.facebook.com/privacy/policy/indexf4ad.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:04	1101350/1101350	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:46%20GMT	https://www.facebook.com/privacy/policy/?subpage=4.subpage.2-AdvertisersAndAudienceNetwork	facebook_clone/www.facebook.com/privacy/policy/index103d.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:04	1097475/1097475	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:46%20GMT	https://www.facebook.com/privacy/policy/?subpage=4.subpage.4-PartnersWhoUseOur	facebook_clone/www.facebook.com/privacy/policy/indexff7a.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:05	1090594/1090594	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:43:46%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=Definition-Partner	facebook_clone/www.facebook.com/privacy/policy/index7274.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:05	1096781/1096781	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:05%20GMT	https://www.facebook.com/privacy/policy/?subpage=4.subpage.6-PartnersWhoOfferGoods	facebook_clone/www.facebook.com/privacy/policy/index4a54.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:05	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2011%20Jul%202025%2009:44:07%20GMT	https://www.facebook.com/recover/initiate?lwv=110&ars=royal_blue_bar	facebook_clone/www.facebook.com/recover/initiate.4fbcdb.delayed	(from https://www.facebook.com/pages/create/?ref_type=site_footer)
15:14:06	1091679/1091679	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:07%20GMT	https://www.facebook.com/privacy/policy/?subpage=4.subpage.8-IntegratedPartnersWhenYou	facebook_clone/www.facebook.com/privacy/policy/indexa78d.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:06	1093198/1093198	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:08%20GMT	https://www.facebook.com/privacy/policy/?subpage=4.subpage.10-MeasurementVendors	facebook_clone/www.facebook.com/privacy/policy/index140e.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:06	0/-1	---M--	302	error ('')			https://facebook.com/security/hsts-pixel.gif?c=3.2.5	facebook_clone/facebook.com/security/hsts-pixel.5088fa.delayed	(from https://www.facebook.com/pages/create/?ref_type=site_footer)
15:14:09	1092495/1092495	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:08%20GMT	https://www.facebook.com/privacy/policy/?subpage=4.subpage.12-ServiceProvidersServiceProviders	facebook_clone/www.facebook.com/privacy/policy/index6dbd.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:09	1095685/1095685	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:08%20GMT	https://www.facebook.com/privacy/policy/?subpage=4.subpage.11-MarketingVendors	facebook_clone/www.facebook.com/privacy/policy/indexfc83.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:09	1093245/1093245	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:09%20GMT	https://www.facebook.com/privacy/policy/?subpage=4.subpage.15-AiIntegrations	facebook_clone/www.facebook.com/privacy/policy/indexf0bc.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:09	1095145/1095145	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:09%20GMT	https://www.facebook.com/privacy/policy/?subpage=4.subpage.14-ExternalResearchersWeProvide	facebook_clone/www.facebook.com/privacy/policy/indexfed4.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:10	56819/56819	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2009:44:12%20GMT	https://www.facebook.com/pages/create/theaustralian.com.au	facebook_clone/www.facebook.com/pages/create/theaustralian.com.au	(from https://www.facebook.com/pages/create/?ref_type=site_footer)
15:14:11	1097342/1097342	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:12%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=5.ex.2-WhyWeShareAcross	facebook_clone/www.facebook.com/privacy/policy/indexf65b.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:11	1090726/1090726	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:12%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=Definition-ServiceProvider	facebook_clone/www.facebook.com/privacy/policy/indexe7f7.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:11	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2011%20Jul%202025%2009:44:12%20GMT	https://www.facebook.com/privacy/checkup/	facebook_clone/www.facebook.com/privacy/checkup/index.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:11	1098089/1098089	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:13%20GMT	https://www.facebook.com/privacy/policy/?link_dialog=ACCESS_YOUR_INFORMATION	facebook_clone/www.facebook.com/privacy/policy/index20f2.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:12	56614/56614	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2009:44:14%20GMT	https://www.facebook.com/pages/create/news.com.au	facebook_clone/www.facebook.com/pages/create/news.com.au	(from https://www.facebook.com/pages/create/?ref_type=site_footer)
15:14:13	1097988/1097988	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:15%20GMT	https://www.facebook.com/privacy/policy/?link_dialog=DOWNLOAD_YOUR_INFORMATION	facebook_clone/www.facebook.com/privacy/policy/index2ca7.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:14	1091606/1091606	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:15%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=6.ex.4-PortYourInformationIn	facebook_clone/www.facebook.com/privacy/policy/index5086.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:14	1103086/1103086	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:15%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=6.ex.2-DeleteYourInformationOr	facebook_clone/www.facebook.com/privacy/policy/index571a.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:14	56725/56725	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2009:44:16%20GMT	https://www.facebook.com/pages/create/kollosche.com.au	facebook_clone/www.facebook.com/pages/create/kollosche.com.au	(from https://www.facebook.com/pages/create/?ref_type=site_footer)
15:14:15	1098444/1098444	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:15%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=6.ex.5-AdPreferences	facebook_clone/www.facebook.com/privacy/policy/index6548.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:16	1178164/1178164	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:17%20GMT	https://www.facebook.com/help/	facebook_clone/www.facebook.com/help/index.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
15:14:16	56604/56604	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2009:44:18%20GMT	https://www.facebook.com/pages/create/awstrack.me	facebook_clone/www.facebook.com/pages/create/awstrack.me	(from https://www.facebook.com/pages/create/?ref_type=site_footer)
15:14:17	1091991/1091991	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2009:44:17%20GMT	https://www.facebook.com/privacy/policy/?annotations[0]=8.story.1-TheFeatureWeUse	facebook_clone/www.facebook.com/privacy/policy/index0759.html	(from https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer)
